site,id_camera,id_camtrap_gps,date_installation,date_retrieving,id_trail,latr_id,latitude,longitude,id_video,date_video_mmddyyyy,time_video,total_time_sec,time_specific_sec,order,family,genus,scientific_name,interaction_latrine,interaction,tapir_defecating,x_adults,x_juveniles,observation
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_feb-mar (63),2022-03-10T00:00:00Z,1899-12-31T18:02:07Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_feb-mar (64),2022-03-10T00:00:00Z,1899-12-31T22:55:22Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_feb-mar (65),2022-03-11T00:00:00Z,1899-12-31T17:28:57Z,10,NA,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_feb-mar (68),2022-03-13T00:00:00Z,1899-12-31T06:55:01Z,10,NA,Carnivora,Canidae,Canis,Canis_lupus_familiaris,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (06),2022-03-17T00:00:00Z,1899-12-31T20:06:24Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (07,2022-03-18T00:00:00Z,1899-12-31T08:26:36Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (08,2022-03-18T00:00:00Z,1899-12-31T08:27:01Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (09,2022-03-18T00:00:00Z,1899-12-31T08:30:00Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (10),2022-03-20T00:00:00Z,1899-12-31T07:24:27Z,10,10,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (11),2022-03-20T00:00:00Z,1899-12-31T19:14:35Z,10,NA,Carnivora,Procyonidae,Procyon,Procyon_cancrivorus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (12),2022-03-22T00:00:00Z,1899-12-31T22:45:18Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (13),2022-03-25T00:00:00Z,1899-12-31T22:21:31Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (14),2022-03-26T00:00:00Z,1899-12-31T08:26:29Z,10,NA,Carnivora,Felidae,Leopardus,Leopardus_guttulus,0,non-foraging,0,1,0,melanic
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (15,2022-03-26T00:00:00Z,1899-12-31T08:51:41Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (16,2022-03-26T00:00:00Z,1899-12-31T08:51:55Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (19),2022-03-27T00:00:00Z,1899-12-31T21:30:23Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (20),2022-03-28T00:00:00Z,1899-12-31T01:07:43Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (21),2022-03-28T00:00:00Z,1899-12-31T01:12:40Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (22),2022-03-29T00:00:00Z,1899-12-31T02:44:17Z,10,NA,Rodentia,rat,rat,rat,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (23),2022-03-29T00:00:00Z,1899-12-31T17:30:53Z,10,8,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (24),2022-03-29T00:00:00Z,1899-12-31T20:56:02Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (25),2022-03-30T00:00:00Z,1899-12-31T16:19:00Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,0,2,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (27,2022-04-01T00:00:00Z,1899-12-31T09:49:36Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,3,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (28,2022-04-01T00:00:00Z,1899-12-31T09:50:00Z,10,7,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,3,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (31),2022-04-03T00:00:00Z,1899-12-31T18:43:38Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (33,2022-04-05T00:00:00Z,1899-12-31T12:46:04Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,3,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (34,2022-04-05T00:00:00Z,1899-12-31T12:46:20Z,10,4,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,3,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (38),2022-04-07T00:00:00Z,1899-12-31T08:47:42Z,10,6,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (39),2022-04-09T00:00:00Z,1899-12-31T05:49:26Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (41-43),2022-04-09T00:00:00Z,1899-12-31T09:50:38Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,1,defecating,1,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (44),2022-04-09T00:00:00Z,1899-12-31T16:15:07Z,10,10,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (46),2022-04-10T00:00:00Z,1899-12-31T17:14:26Z,10,10,Passeriformes,Formicariidae,Chamaeza,Chamaeza_campanisona,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (47),2022-04-10T00:00:00Z,1899-12-31T18:06:23Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (48),2022-04-11T00:00:00Z,1899-12-31T04:00:18Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_mar-apr (51),2022-04-16T00:00:00Z,1899-12-31T08:36:08Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (07),2022-04-18T00:00:00Z,1899-12-31T19:52:34Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (10),2022-04-20T00:00:00Z,1899-12-31T21:38:30Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (11),2022-04-24T00:00:00Z,1899-12-31T07:57:07Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (12),2022-04-26T00:00:00Z,1899-12-31T16:50:41Z,10,4,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (13),2022-04-26T00:00:00Z,1899-12-31T20:30:09Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (14),2022-04-27T00:00:00Z,1899-12-31T09:42:31Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (15),2022-04-27T00:00:00Z,1899-12-31T22:28:22Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (16),2022-04-28T00:00:00Z,1899-12-31T02:20:50Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,1,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (18),2022-05-02T00:00:00Z,1899-12-31T17:22:38Z,10,8,Columbiformes,Columbidae,Geotrygon,Geotrygon_montana,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (19),2022-05-03T00:00:00Z,1899-12-31T11:37:25Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (26),2022-05-04T00:00:00Z,1899-12-31T01:27:33Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (28),2022-05-04T00:00:00Z,1899-12-31T18:56:35Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,1,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (30),2022-05-10T00:00:00Z,1899-12-31T05:59:41Z,10,NA,Carnivora,Felidae,Puma,Puma_concolor,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (31),2022-05-10T00:00:00Z,1899-12-31T21:48:32Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (33),2022-05-11T00:00:00Z,1899-12-31T01:48:44Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (34),2022-05-14T00:00:00Z,1899-12-31T19:23:12Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (35),2022-05-15T00:00:00Z,1899-12-31T16:16:30Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (37),2022-05-16T00:00:00Z,1899-12-31T19:32:14Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (38),2022-05-17T00:00:00Z,1899-12-31T22:29:28Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,1,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_apr-may (40),2022-05-18T00:00:00Z,1899-12-31T14:57:07Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (06),2022-05-21T00:00:00Z,1899-12-31T07:17:41Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (07),2022-05-21T00:00:00Z,1899-12-31T20:37:45Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (08),2022-05-22T00:00:00Z,1899-12-31T19:34:10Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (11),2022-05-23T00:00:00Z,1899-12-31T19:23:15Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (12),2022-05-25T00:00:00Z,1899-12-31T16:31:26Z,10,NA,Accipitriformes,Accipitridae,Rupornis,Rupornis_magnirostris,0,non-foraging,0,1,0,eating
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (17),2022-05-25T00:00:00Z,1899-12-31T18:32:09Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (18),2022-05-26T00:00:00Z,1899-12-31T05:50:11Z,10,NA,Carnivora,Felidae,Leopardus,Leopardus_wiedii,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (19),2022-05-28T00:00:00Z,1899-12-31T12:30:06Z,10,7,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus_brasiliensis,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (20),2022-05-29T00:00:00Z,1899-12-31T18:31:30Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (22),2022-05-31T00:00:00Z,1899-12-31T03:08:17Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (23),2022-06-01T00:00:00Z,1899-12-31T02:09:14Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (24),2022-06-05T00:00:00Z,1899-12-31T17:34:51Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (27),2022-06-07T00:00:00Z,1899-12-31T11:04:33Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (28),2022-06-08T00:00:00Z,1899-12-31T20:23:41Z,10,NA,Artiodactyla,Cervidae,Mazama,Mazama_sp,0,non-foraging,0,0,1,alone
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (29),2022-06-10T00:00:00Z,1899-12-31T15:49:45Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (30),2022-06-11T00:00:00Z,1899-12-31T14:59:34Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (31),2022-06-13T00:00:00Z,1899-12-31T08:01:47Z,10,NA,Artiodactyla,Suidae,Sus,Sus_scrofa,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (33),2022-06-18T00:00:00Z,1899-12-31T23:09:14Z,10,NA,Carnivora,Felidae,Leopardus,Leopardus_wiedii,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (34),2022-06-18T00:00:00Z,1899-12-31T23:53:43Z,10,NA,Rodentia,Cuniculidae,Cuniculus,Cuniculus_paca,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (35),2022-06-16T00:00:00Z,1899-12-31T07:11:51Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (37),2022-06-19T00:00:00Z,1899-12-31T08:52:20Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (38),2022-06-23T00:00:00Z,1899-12-31T07:36:28Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (39),2022-06-23T00:00:00Z,1899-12-31T07:36:59Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (40),2022-06-24T00:00:00Z,1899-12-31T15:01:57Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (41),2022-06-25T00:00:00Z,1899-12-31T08:43:08Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (43),2022-06-26T00:00:00Z,1899-12-31T02:29:44Z,10,NA,Didelphimorphia,Didelphidae,Metachirus,Metachirus_nudicaudatus,0,non-foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (44),2022-06-27T00:00:00Z,1899-12-31T07:35:13Z,10,10,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,1,foraging,0,1,0,NA
CBSP,30,Camtrap_12,2022-01-15T00:00:00Z,2022-06-27T00:00:00Z,Canela,LATR_030,-24.061839,-47.993604,LATR-030_may-june (46),2022-06-27T00:00:00Z,1899-12-31T08:53:34Z,10,NA,Tinamiformes,Tinamidae,Tinamus,Tinamus_solitarius,0,non-foraging,0,1,0,NA
CBSP,#34,Camtrap_13,2022-01-16T00:00:00Z,2022-06-27T00:00:00Z,Canela (adjacente/Fumão),LATR_031,-24.06201,-47.994652,LATR-031_jan-feb (13),2022-01-16T00:00:00Z,1899-12-31T19:36:30Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
CBSP,#34,Camtrap_13,2022-01-16T00:00:00Z,2022-06-27T00:00:00Z,Canela (adjacente/Fumão),LATR_031,-24.06201,-47.994652,LATR-031_jan-feb (15),2022-01-17T00:00:00Z,1899-12-31T01:35:12Z,10,NA,Artiodactyla ,Tapiridae,Tapirus,Tapirus_terrestris,0,non-foraging,0,1,0,NA
